"","SLY_SPI","SLY_SHA","SLY_SPE","SPI_SHA","SPI_SPE","SHA_SPE"
"Solyc07g042690.2.1",1,0.00124949697376107,0.0862861031204189,0.00139289071497938,0.0334642833868556,0.163831352720126
"Solyc11g008970.1.1",1,0.0441372386273998,0.0449495292561884,0.0241093394904917,0.0393479668404464,1
"Solyc12g096790.1.1",0.00529525018021845,0.276050578179157,1,0.401986025984381,0.000128194565318399,0.0108017987577676
"Solyc05g047590.2.1",0.00653177165684168,1,0.00925896122684306,0.470972356733782,1,0.176868919793067
"Solyc09g098580.2.1",2.81745273164761e-05,0.00666962016930566,0.0353584544730735,9.16509634738786e-07,0.00785813090953424,0.000210668946383503
"Solyc02g065380.2.1",1,1,0.00776812262574627,1,0.000983479594515644,0.000842785240733367
"Solyc06g083480.2.1",0.0387415013139374,0.981771216093185,0.000218464777001018,0.00698269713708752,0.125757411192897,0.000255815093709026
"Solyc03g078470.2.1",1,0.0876824579617162,0.000449048715745663,0.0876824579617162,0.000449048715745663,0.0309348725719872
"Solyc01g100570.2.1",0.047584047317357,0.0415198834312712,0.0327529251879367,1,0.000101477570444559,0.000171952552315077
"Solyc09g072710.2.1",1,8.37582994041238e-05,0.00694638350565404,2.75843715233288e-05,0.00305554030422912,1
"Solyc12g035190.1.1",1,0.552585919279772,0.00058459095406854,0.449775143274392,0.000235833217207959,0.479482411203324
"Solyc12g095850.1.1",0.000154209963048524,1,0.00159284062602069,0.000247183023411315,1,0.0029536205360605
"Solyc03g080010.2.1",0.00870458013841475,0.0198421803030175,0.0177544444028679,0.000224851070392057,0.000346405071692274,1
"Solyc08g082900.2.1",1,1,0.119549479319614,1,0.00424638092825642,0.000290647913453732
"Solyc01g090440.2.1",0.0423536122744926,0.000373091583650751,0.650100008569637,0.638279705587714,0.20095678913636,0.000294836346703472
"Solyc03g006640.2.1",1,0.00482544766133875,0.015503989063588,0.0259332336481225,0.0522287626641374,1
"Solyc01g066740.2.1",1,1,0.0151664633248033,1,0.0452767630097696,0.00452755241821492
"Solyc05g006870.2.1",0.0592505636364064,0.605639584668863,0.000156486872893424,1,0.0259914054509844,0.00156513534138789
"Solyc02g079590.2.1",1,1,0.20577137824943,0.444666833582667,0.339216006827125,0.0880979337346782
"Solyc04g005790.2.1",1,1,0.0512924598823169,1,0.0741224372548363,0.00768238900816754
"Solyc11g007000.1.1",0.445519539601268,0.587741349387019,0.0179413955619270,1,0.000880953530614776,0.000469093380485975
"Solyc06g005780.1.1",0.00339393559882997,0.000283649733280748,6.37459434181915e-06,0.0625136848202384,0.000152344077947263,0.157062728470891
"Solyc10g085790.1.1",0.590880828743793,1,0.0674690803542957,0.318789949944507,0.00408478450189255,0.0244032755799286
"Solyc10g080610.1.1",0.23165421766738,0.00482317942761364,0.0671253168885893,0.023721325088677,0.215516955317158,1
"Solyc07g019440.2.1",3.56442942648921e-05,2.12120381313058e-06,0.0147355251442912,0.132854623867249,0.146688267456740,0.00321620649157386
"Solyc05g006920.2.1",0.61152032622789,0.000100821401012337,0.202713600473381,0.028154847963174,0.0454221752529604,0.000515835832932207
"Solyc07g032110.2.1",1,0.0176059576998824,0.0173221046726336,0.0426455056064248,0.0406755145694381,1
"Solyc08g068090.2.1",0.124473314764343,0.00369329589136403,0.00564336168380117,0.037626436366757,0.115365777217612,1
"Solyc12g009680.1.1",0.484143079789755,1,0.000226999853169322,1,0.000495752276715861,0.00378061180096341
"Solyc08g008160.2.1",0.183904270144847,0.183632853236537,0.631806898595247,1,0.0278343971389287,0.0318503039578961
"Solyc06g053330.2.1",0.73180104062891,1,0.275128092300379,1,0.00246393273109757,0.0108156322554284
"Solyc06g066840.2.1",0.00900081964530674,0.000178657879405883,3.79712684457721e-05,0.00223512189622319,4.06928652130346e-05,0.00896756952138254
"Solyc08g081320.2.1",0.077121151975805,0.765775311344948,0.000445422612591752,1,0.00717758629370433,0.00156613050285042
"Solyc12g057060.1.1",0.0167129436438651,1,7.68259636362492e-05,0.0187099696578176,1.12658076929149e-05,3.8751368016038e-05
"Solyc11g067280.1.1",1,1,0.00136007012492958,1,0.000551457832311563,0.00465131020095133
"Solyc04g052980.1.1",1,0.280764700718851,0.000170589123866229,0.0337726126084644,3.94208738570573e-09,0.204641014616132
"Solyc08g029190.2.1",0.551515768419561,0.000716197236502775,1,0.000307956623523202,0.103702681226131,0.155678181790024
"Solyc02g084610.1.1",1,0.0102926290653498,0.193840743428439,0.064415100212301,0.277838616581241,0.00098380059771915
"Solyc03g019660.2.1",0.059865542805119,1,0.125920421693269,0.0989526095665485,0.0106545218862561,1
"Solyc01g098010.2.1",1,1,0.00794867578929243,1,0.0110792193438262,0.0157066788473321
"Solyc09g018340.2.1",0.138596101379260,1,0.000418504561337488,0.131112844253285,0.000151824580621570,0.000388459956712554
"Solyc08g007520.2.1",0.697197518789257,0.00309089202243016,1,0.343104983500535,1,0.00511602424449134
"Solyc12g095930.1.1",0.0176542696432273,1,8.42908520218986e-07,0.0087184773470296,2.75761960752345e-06,4.35616968563244e-07
"Solyc03g116780.2.1",1,0.00102379270846804,0.000365165150811858,0.00163518044926623,0.00132078125578850,1
"Solyc04g079220.1.1",0.0313108334890100,2.68971203076784e-06,0.00124187485774572,0.530526864743033,1,1
"Solyc08g007470.1.1",0.92810138851236,0.0977099529588354,0.0131656850653096,1,0.0679817677536324,1
"Solyc01g009520.2.1",0.000246409622704532,0.0199724850656106,0.000193417974542455,0.00313256649096465,3.3746087255376e-07,1.77888695203187e-06
"Solyc08g006170.1.1",0.0118264860178141,0.0588878421688424,0.000386269047838846,1,0.0204391928348507,0.576645653825083
"Solyc11g033270.1.1",0.863277829911932,0.391549646633671,0.00375789803864188,0.031988812080164,0.000999886795204617,0.159578233817114
"Solyc08g076450.2.1",1,0.137022875257032,0.275014920215417,0.106734429421996,1,0.0241901174767077
"Solyc01g098640.2.1",1,0.0217992821782424,1,0.0454151209042871,1,0.000793777675456934
"Solyc05g012740.1.1",0.333882177946556,0.0036116574263241,1,0.00157113625847733,0.386210947195855,0.00294489321999042
"Solyc01g009230.2.1",0.448493385732653,0.00571414374719809,1,0.0022979889501219,1,0.00565153508607425
"Solyc02g085320.1.1",1,0.000499834313380175,1,7.34727753792163e-06,1,0.000139479970315176
"Solyc08g005580.2.1",0.13587381862154,1,0.00856790186606548,0.0293225619317455,0.0804509810921467,0.00424595392544936
"Solyc09g092310.1.1",1,0.000946126446930031,0.00241557953960531,0.000335041665848465,0.000954593262304842,1
"Solyc11g010950.1.1",1,1,0.0407759830947283,1,0.00398544517379209,0.0130881308901186
"Solyc10g008440.2.1",0.700632334127633,0.334990670273557,0.428489004258125,0.0024544486459276,0.0199113152576483,1
"Solyc07g064850.2.1",1,0.0347773900051155,0.0674129229732732,0.00384061221378846,0.000129931776954891,0.939750859365164
"Solyc04g072400.2.1",0.000232822844199276,1,1,0.00104401402287109,0.000351830973827599,0.90644181968637
"Solyc04g056500.1.1",0.100758883033000,0.805705379570398,0.000855882670986421,0.0181467130257776,0.000350764349178375,0.560440536595438
"Solyc11g010810.1.1",1,5.55634686571938e-05,0.00500302476364729,0.000697604190287015,0.0109773136115344,0.101777523662885
"Solyc01g104410.2.1",1,0.390725207122671,0.00393786057705655,1,0.076320305123685,0.175604678606187
"Solyc07g006890.1.1",0.0175666857438039,0.00047526439958715,0.127350639494545,0.00724417767023627,1,0.00500740319780288
"Solyc06g082560.1.1",0.00304017065198016,0.0061288136903595,0.00134503992263241,1,1,1
"Solyc01g044330.1.1",0.560440536595438,0.0248330982144288,1,4.78321573779493e-05,0.00300693772075747,0.105920516980295
"Solyc06g072740.1.1",1,1,0.0129353023547938,1,0.000754978837903941,0.0023222969118816
"Solyc05g032620.1.1",0.560440536595438,0.270315798138922,0.355783632820345,0.0122765021132160,0.000134853059364506,1
"Solyc04g071670.1.1",1,2.68971203076784e-06,2.68971203076784e-06,0.549195169858972,0.549195169858972,1
"Solyc12g044840.1.1",0.00246707983893322,0.225957259105528,0.0134063943361705,0.450809290147767,9.09959532106365e-05,0.00118412318459444
"Solyc01g111400.2.1",1,0.0256292637757411,1,0.0253564627331118,0.371987923498585,0.00590351653738392
"Solyc03g113910.2.1",0.850187334742358,1,0.000477330369825387,0.0369596270363192,6.43944301363714e-05,0.00603136034489538
"Solyc01g099180.2.1",1,0.0473676452477794,1,0.0137319841225639,1,0.0498805817850572
"Solyc06g066050.2.1",1,0.000275421506773445,1,0.00654243833371342,1,0.00523098148790928
"Solyc03g112870.2.1",0.005897332459159,1,0.596997177552573,0.0260247509768530,0.00016994969891943,0.00919190238078329
"Solyc05g016030.2.1",0.288895263300114,0.348917094642521,1,0.0202629561606672,0.602942380645803,0.201282319789568
"Solyc05g054940.2.1",0.495095103568786,0.00587948849287234,1,0.689144432327755,0.74960518059937,0.0237520155058017
"Solyc08g067210.2.1",1,0.209488002662058,0.0455891879893168,0.0350585796420349,0.0107442357717938,1
"Solyc01g079150.2.1",1,0.00825001317913595,1,0.0289405859190143,1,0.239584292739895
"Solyc10g076480.1.1",1,1,0.0551259628113742,1,0.0369236085502473,0.108509065164754
"Solyc06g076360.2.1",1,0.41549313016889,0.0057033342313206,1,0.00125099566961554,0.000557567140131392
"Solyc02g062290.2.1",1,0.0904881375638261,0.000723738501614698,0.0091977630452785,0.000218865247496817,0.0243969927277476
"Solyc06g066470.2.1",1,0.000133036481992245,3.69476107636287e-06,4.23797989523287e-05,1.14782861903913e-06,0.386557876288738
"Solyc09g018020.2.1",0.115943468429699,1,8.21854273751728e-05,1,0.00681095856647725,0.00133619771000082
"Solyc03g083130.1.1",0.0913174296702664,0.129351198059506,0.00078627013938964,1,0.00743737050276835,0.154719977531216
"Solyc05g051050.2.1",1,1,0.0242889235146722,1,0.0120266302314256,0.0546374012685011
"Solyc02g063360.2.1",0.199916069073173,0.00155898901849632,0.146173056364273,0.0516225497279976,1,0.606005308796365
"Solyc01g086890.2.1",0.0339025065274473,1,0.0295082212856221,1,0.000784977496664779,0.149768134622921
"Solyc04g054930.2.1",0.0434194269257729,0.0446897880884244,1,1,0.0789162508395534,0.0956190403642273
"Solyc05g052100.2.1",1,0.000115238946063746,1,0.000883300475984028,1,0.000667657748969537
"Solyc03g121960.2.1",1,1,0.00469672709281588,1,0.00530537655525305,0.0104564465807062
"Solyc03g031860.2.1",1,0.000850386970209097,0.000126802694737504,0.00143100244510465,0.000323611044193215,1
"Solyc11g065530.1.1",0.393390600442341,1,0.00173826940553429,1,0.000647265762928217,0.00101108701031117
"Solyc01g109460.2.1",0.0339774518643421,0.00199158011870619,1,0.659225658922142,0.421035552089305,0.0322298414938833
"Solyc12g096870.1.1",1,0.000968478510308311,0.000748117346360757,0.000590861842749115,0.000480001377843921,1
"Solyc01g097470.2.1",1,0.0340613222753313,0.545364163594801,0.00429294827124196,0.077383160842992,1
"Solyc10g045270.1.1",0.997604162066775,1,0.0174004605376622,0.0678222228430396,0.000526038727769000,1
"Solyc11g012670.1.1",0.00108486506450618,0.00152280892382252,0.605897491858232,1,0.000122261252866252,0.000166224114731442
"Solyc07g039320.2.1",1,0.0146246873858063,1,0.262420957371587,1,0.0091918960321961
"Solyc04g014650.2.1",0.0160957406518033,0.0171661983987680,0.556217684620447,1,1,0.483310186323711
"Solyc08g076650.2.1",0.00548685952004704,0.00908699367924109,1,1,0.00318576259658493,0.0049574665164947
"Solyc01g079880.2.1",0.0293035819968138,0.0164843661144010,0.262295760922437,1,1,1
"Solyc08g013720.2.1",0.132486454604594,0.0109041372202549,0.0047618352061055,3.91553700083353e-05,2.29921642092138e-05,1
"Solyc03g045010.1.1",0.125757411192897,1,0.00195205106704426,1,0.222369447198773,0.0236696753744596
"Solyc09g059030.2.1",2.52611270242988e-06,4.4705503166983e-06,0.000102399522636232,9.61937361302253e-08,2.36135878475933e-06,1
"Solyc07g008210.2.1",1,1,0.000241757403162234,1,0.000129615880198857,0.000167431022028799
"Solyc08g006650.2.1",0.0712406579781515,0.000180775457683587,0.61580062028397,0.138165738081383,1,0.156347645860496
"Solyc02g068070.2.1",1,0.00320610902334030,1,0.00983661633728953,1,0.0685886444935854
"Solyc08g068670.2.1",0.00545851965165019,0.0088205480114302,0.00346408482663431,1,1,1
"Solyc03g044270.2.1",0.0585528873397929,1,0.00217047504093092,0.0153890420808739,0.0403581586702631,0.00118716714381065
"Solyc03g115580.2.1",1,0.774333189688088,0.00196396534431374,1,0.0177997583937516,0.0055129033010144
"Solyc04g008650.2.1",0.00357721654198518,0.0698544309140274,0.0216401273223322,0.6224439059557,0.994865461687713,1
"Solyc09g083350.2.1",0.0647076662228524,0.00108230843461080,1,0.271828513514679,0.0799412024184095,0.00121300814570026
"Solyc06g050510.2.1",0.757274289594728,0.00742015452705545,0.00556942874155756,0.440564892924067,0.175886342569983,1
"Solyc04g071800.2.1",0.0880211849917645,0.00583305234462672,0.0178989635362064,0.111504388198008,0.519539941113309,1
"Solyc11g073230.1.1",1,1,0.00177373947284881,1,0.0148420991398067,0.00688333926513703
"Solyc04g019320.1.1",0.0199285948205427,1,0.00212862300633107,0.0199285948205427,1,0.00212862300633107
"Solyc08g069010.2.1",1,0.00358697239336327,0.173089642114203,0.00144526878105633,0.301441165785945,0.000335041665848465
"Solyc03g119810.1.1",1,0.299099975112665,0.00179619002570694,1,0.00231163472839353,0.000482027593443709
"Solyc03g063720.2.1",0.0122099901995130,0.000502133122751131,0.710938606484276,0.366571145407897,0.740888172210207,0.0144321026455192
"Solyc02g093080.2.1",5.51443582417051e-05,0.116482982812863,1,0.00136187824938834,0.00078173691387661,1
"Solyc04g011520.2.1",0.0165546933481633,1,0.000195023939139009,1,3.62255045431891e-05,0.000774434459564096
"Solyc04g082040.2.1",1,0.0428887505091712,0.106006520125970,0.0255488571717110,0.207221411952366,0.00105466656809360
"Solyc01g008850.2.1",0.417195422238932,1,0.0768375445114541,0.0981113217762312,0.00147639856361150,0.0177997583937516
"Solyc12g011280.1.1",1,0.000250463223169629,0.00866616933748687,0.000538125269932493,0.00524812767348989,2.11495053338676e-05
"Solyc12g098530.1.1",0.256507997883938,0.0409063068809849,1,1,0.0686756846758642,0.0169124274355910
"Solyc08g077080.1.1",0.0876824579617162,0.0976851463173938,0.218662220682308,0.000255815093709026,0.000110332794167011,1
"Solyc11g062270.1.1",1,0.00125799325368453,0.256625418902911,0.0249771586197490,1,1
"Solyc01g066680.2.1",0.00206606506035185,0.0525984990208014,0.000348968419699671,1,0.880253224783364,0.141458328377862
"Solyc02g086910.2.1",0.0348863486953805,0.845301870944543,0.0393539089607964,0.328269007718657,0.000328055506025244,0.00156119871619359
"Solyc01g112160.2.1",0.0230213839790453,1,0.0122824285509308,0.00348058756424659,0.000181034988468157,0.439474379414629
"Solyc11g009000.1.1",0.197945000301496,0.877600911143599,0.216202901752458,1,0.0126970948577068,0.0649639837988308
"Solyc02g083520.2.1",1,0.744409676961583,0.138378313227028,0.251127674733039,0.14784541920479,0.0181987942079803
"Solyc10g074730.1.1",1,1,0.076796017744556,1,0.0513049801157361,0.225335085770877
"Solyc04g071540.2.1",4.86636020387965e-06,2.88411371142643e-05,1.79696112299598e-05,1,0.186824693189250,1
"Solyc02g062180.2.1",1,0.331644348064328,0.0185112617501560,0.161941241074130,0.0307719326839482,1
"Solyc10g086190.1.1",1,0.0234835419976345,2.60840616887205e-05,0.0149644073702628,5.34042491872019e-05,0.00321620649157386
"Solyc02g078620.1.1",0.000370587154658641,0.00128375451082421,0.000882595197659825,1,1,1
"Solyc07g062520.2.1",1,1,0.00725843666154109,1,0.0029230527758442,0.00879593876501418
"Solyc04g064560.2.1",1,0.0272065000903722,0.154056905594192,0.137760983827989,1,0.766737277358208
"Solyc03g120310.2.1",1,0.0289208554815010,0.287012451681404,0.173054754185562,0.156962714703679,0.00110912061937817
"Solyc02g077970.2.1",0.0142944455311871,0.000678141438589586,0.57902326029882,1,1,1
"Solyc10g077010.1.1",1,0.000768789380103357,0.000127818490048347,0.000867330591161538,0.000176885895963260,0.130950510886892
"Solyc08g067260.2.1",0.000483971326242779,0.0271148909457546,0.0420500440068593,1,1,1
"Solyc01g112100.2.1",0.0102048646567644,5.35125897377397e-06,0.00619041292877996,0.000443896184858196,1,3.94377106365176e-06
"Solyc03g093140.2.1",0.000328250032610925,0.00356685531733743,0.0545621415532517,1,0.0939663771436034,1
"Solyc01g005500.2.1",1.28090629182238e-05,1.28090629182238e-05,1.28090629182238e-05,1,1,1
"Solyc05g014790.2.1",0.155371042222675,0.215373148995526,0.262744506081368,1,0.008650227142297,0.0103565715649261
"Solyc01g006020.2.1",0.0498834642536593,1,0.000173312494850084,0.00461193944019629,2.08438383284238e-05,0.000281161346514904
"Solyc11g071280.1.1",0.283336350741264,0.00477621716488788,1,4.00843256579714e-05,1,0.00022300038607506
"Solyc08g065610.2.1",0.00829407515774369,0.280112807303902,4.99694257621717e-06,0.000227968850683892,3.07700148887258e-07,2.25751148137741e-05
"Solyc02g068590.2.1",0.657555105176631,1,0.00245773159649723,0.0982515186959814,0.000690480635300039,0.00353735817602044
"Solyc12g096420.1.1",1,0.00119555689169960,0.292071741787426,0.00298081633591785,0.0243359188156796,0.0004573208951765
"Solyc05g050490.2.1",0.344637193688911,0.00694497548699611,0.0212728389811004,0.490083901779109,1,1
"Solyc02g083170.2.1",1,1,0.0587260711083384,0.467892091254118,0.121465338659561,0.00793314398079064
"Solyc07g039330.2.1",0.000547169187921609,0.00150364123295060,1,0.405238552686502,0.0296571441244123,0.00975661817647331
"Solyc06g054480.2.1",1,1,0.0962490826041276,1,0.0264533317364593,0.0284710509139795
"Solyc01g067010.2.1",0.0364841781717867,0.000396005872458666,1,9.66266235564733e-06,0.00358512976740611,0.00278629933900489
"Solyc02g089540.2.1",1,0.186927702753568,0.000144630859059472,0.578343090520752,5.38325209048222e-05,0.00259168661783566
"Solyc02g036460.2.1",0.0843878657800277,1,0.00124187485774572,1,0.000333144260281572,0.424996080640451
"Solyc12g006730.1.1",1,1,2.14411919244385e-05,1,3.54657121825796e-06,1.66827442425557e-05
"Solyc04g082820.2.1",0.274534139421529,0.149934134682236,0.0465441869519667,1,0.000286399978125985,0.00182704087775359
"Solyc11g068720.1.1",0.28249242427549,0.163876779406246,1,0.0100715572492796,0.0835624647998128,1
"Solyc12g042880.1.1",0.0560210242096943,1,0.00126015123477742,1,0.11504428173421,0.0358261850095299
"Solyc01g079690.2.1",1,1,0.00412813795765076,1,0.00508208058416432,0.0169263194964233
"Solyc03g006030.2.1",4.11593958801511e-06,1.5524444785923e-07,2.05745325473421e-09,0.97665011384367,0.000141507118004024,1.42847950093173e-05
"Solyc11g066440.1.1",0.542277418362995,0.000668451085084894,0.00103517355661340,0.000113905490079045,0.000195023939139009,1
"Solyc08g067510.1.1",0.0645987418053877,0.0149944131769335,0.00526519913174124,0.000748117346360757,0.000472930187151707,1
"Solyc01g093990.2.1",1,0.0300910248076825,1,0.040240098576817,1,0.00137883496608057
"Solyc03g121020.2.1",1,0.00283046963967850,1,0.00725371175864815,1,0.00268738600955476
"Solyc05g011980.2.1",1,1,4.76175985124726e-06,0.0617491769842155,2.68307714843386e-06,5.55268656338289e-06
"Solyc08g082540.2.1",1,0.0257190274858818,1,0.0389130122618609,1,0.00508407585209246
"Solyc02g067560.1.1",1,1,0.000654232496596962,1,6.61726606450045e-05,0.00158202376343594
"Solyc01g068630.2.1",0.350328195190013,0.234528188605950,0.0700046742300158,0.0095691885952822,0.00542043249940611,1
"Solyc03g053040.1.1",0.0199285948205427,0.0199285948205427,1,1,0.00141419492634881,0.00141419492634881
"Solyc09g015520.2.1",1,0.0466325259828978,0.212548164245948,0.0234925107543965,0.144560533483192,1
"Solyc10g005040.2.1",0.76824675358325,0.0128112308199443,1,1,0.0849083081967432,0.000437851721506740
"Solyc05g052980.2.1",0.228174098185456,0.0497213726717247,0.186653357828078,1,0.00612377440351769,0.0029263535114573
"Solyc01g006720.2.1",0.190080054360140,0.516084966411743,0.0372684201218369,1,0.0034530519139095,0.0051595474031805
"Solyc01g079510.2.1",0.0316875601490427,1,0.0228214309547260,0.320330671763389,0.000622016746810437,0.0241802715640975
"Solyc12g005310.1.1",1,0.00912676559593972,1,0.0618493197085101,1,0.021419442215314
"Solyc11g006760.1.1",0.0335664270473784,1,0.0164645587718004,0.0491717367967242,0.392589993279306,0.0130428760211802
"Solyc09g018280.1.1",1,1,7.81904676815172e-05,1,2.13248568862087e-05,2.37462340582332e-05
"Solyc03g097450.2.1",1,0.0226847339601459,1,0.00113925834595279,0.911838414934227,0.00553896543787033
"Solyc11g028000.1.1",1,0.0238419670378354,1,0.00651172207963459,1,0.000872253661137842
"Solyc01g095030.2.1",0.0291735000883047,0.00125314682228199,0.109959150545533,0.421958853490366,1,0.456414456415853
"Solyc03g098200.2.1",1,5.64305516082478e-05,0.168006739214552,5.78563005599128e-05,0.0469889722272108,0.0610430287747124
"Solyc01g006170.2.1",0.570618419366555,0.00434995232650569,0.00156307209106262,0.889118796169294,0.000430234110325315,7.56110995898738e-06
"Solyc06g071100.2.1",0.00893429058105897,0.179179407488727,0.00844295242664364,0.000215321349261492,1,0.000323611044193215
"Solyc07g064520.2.1",0.00804139776313484,0.0113758450007035,0.921227189264962,1,0.397468646390788,1
"Solyc06g048920.2.1",0.0458011444786730,0.000831976914444866,0.170918290520087,0.0139463514760622,1,0.694804938881535
"Solyc12g056950.1.1",1,1,0.108901896733164,1,0.066278852071121,0.0519044226680393
"Solyc07g065090.1.1",0.817620409391247,0.0138728190363310,1,0.00123549635596462,1,0.00287079287521977
"Solyc06g072510.2.1",0.747033655667392,0.000735426601753657,1,0.0155540152203722,1,0.000926974704037845
"Solyc06g060060.2.1",1,1,0.0887340189930952,1,0.0667177085667405,0.0442259050021931
"Solyc12g099890.1.1",0.07155673141193,0.432121680252516,0.00083832388469414,0.967776382563438,3.40895718235713e-05,1.77708163525930e-05
"Solyc12g014490.1.1",1,0.432827708051045,0.0863762588509325,0.228955456301556,0.0212499198549273,0.00111677274083314
"Solyc03g006850.2.1",0.809091921078411,0.000323611044193215,1,0.000377751937841806,1,0.049729071298733
"Solyc02g067930.2.1",1,1,0.0325172469839281,0.917844559876497,0.00372270601356485,0.0436563544531711
"Solyc11g007730.1.1",0.199096145946710,0.000113905490079045,0.0143504488912469,0.000898141449949957,1,0.000489644491762294
"Solyc11g065830.1.1",1,0.905931818143483,0.000130760071624781,0.894148301506538,9.70725713270254e-06,4.94871008222232e-05
"Solyc10g080080.1.1",0.120262428281873,0.0194148730765977,0.035601577520683,1,0.00101122775180592,0.000497998641648489
"Solyc01g106080.2.1",1,0.00662458851992938,0.0183933368046717,0.0276341758130431,0.108884704149798,1
"Solyc04g009790.2.1",0.321132671785467,0.0172258301217599,0.00846824320504765,1,1,1
"Solyc02g076690.2.1",0.00151779452064639,0.000709767319817922,8.97283862495186e-05,1,6.51269008948905e-06,5.29758714885249e-06
"Solyc12g017470.1.1",1,0.0251406062857787,0.199219723355953,0.0184984125223352,0.381614184197959,1
"Solyc01g109470.2.1",1,1,0.0328572025985009,1,0.0788084622549641,0.200855626231881
"Solyc07g007750.2.1",1,1,0.000339007863334948,1,0.00108939284170267,0.000529465263691734
"Solyc10g044710.1.1",0.00535372730080101,1,0.946831534294574,0.0290469210433381,0.0341791563170218,1
"Solyc12g099090.1.1",0.00631392333016844,1,0.000138207397051664,0.053869355424076,2.46523530704648e-06,0.00312990805471268
"Solyc08g068070.2.1",1,0.00083446107610478,1,0.000430949962642957,1,0.000541165891610423
"Solyc11g013440.1.1",1,0.707716334597237,0.000800679578003504,1,0.00192988879651067,0.000253674005985906
"Solyc07g006170.2.1",0.146998860015208,1,0.000191966237635156,0.0159791104445617,0.00184150302703278,2.98179418546866e-05
"Solyc07g048100.1.1",0.816528032558077,1,0.152236943270665,0.0130791599825443,0.000300027595243027,0.0689636633212958
"Solyc11g066250.1.1",0.000354423179933567,0.443979367323115,0.000466923505935822,1,0.0599039108804508,0.0350010938982567
"Solyc08g005630.2.1",1,0.000217056867576012,1,0.00377034856326973,1,0.000858573090497445
"Solyc07g017540.2.1",0.160775471408481,0.0124643836583849,0.426272542451515,0.842548005147863,0.00369936823477738,0.00102379270846804
"Solyc01g100910.2.1",0.0348543641772608,1,0.000843210894992768,0.08950599076924,0.086398729542051,0.00170774945689222
"Solyc04g054990.2.1",1,0.665613382868126,7.71905096120676e-05,1,2.67338899461755e-05,1.81254268009183e-05
"Solyc07g015900.1.1",1,0.000128695779191445,5.35334039196668e-05,0.000128695779191445,5.35334039196668e-05,0.871472844835975
"Solyc01g090380.2.1",0.132051832280848,0.00130624785109438,0.00169332332110726,0.149178575332357,0.182463149328427,1
"Solyc01g108580.2.1",0.00353269603458957,1.8711970389339e-05,5.76704321674692e-06,0.000739751891266837,0.000157446454349151,1
"Solyc05g005740.2.1",0.74960518059937,1,0.000980211601357097,0.754585989703872,0.00015322335065038,0.007355274093862
"Solyc04g011900.2.1",1,0.00320109336480215,0.728483422737638,0.00713689834493732,1,0.0065769626444037
"Solyc05g018880.1.1",1,0.00180174519827792,0.000165687424333891,0.000451653697687893,7.75493623013526e-06,1
"Solyc07g007980.2.1",0.0377652479268751,1,1,0.154514390932540,0.00236692957464402,0.134952520224648
"Solyc06g008030.2.1",0.0824004785630914,1,0.0873282775909551,0.00905038830839979,0.000121027364600749,0.00890133880015487
"Solyc01g109610.2.1",0.392139148140086,0.0495209998309531,1.76968960341154e-05,1,4.27862880000169e-05,0.000483410954061629
"Solyc10g081250.1.1",0.00744333552442189,0.168963468290910,1,0.706384105310368,0.00135159173186673,0.0249771586197490
"Solyc12g100190.1.1",1,1,0.0394545239002470,0.365221928906137,0.21097479372762,0.0025358677648555
"Solyc08g080570.2.1",0.050843676254101,0.694752901917494,0.0156882440548421,1,0.000160071384635487,0.00222627223639405
"Solyc02g089420.1.1",0.0475540290004697,1,0.00222831234270512,0.00771003496010771,0.000108679684779540,0.00910581467124437
"Solyc08g082530.2.1",8.49365255389418e-05,0.74960518059937,0.00336781014228153,0.0231612830311495,1.53167025797493e-05,0.00512519399292727
"Solyc06g007970.2.1",1,1,1.19562472726793e-05,1,1.07577167402356e-05,8.25717781949475e-06
"Solyc09g074550.2.1",0.266718617667618,1,0.0025939668881673,0.49717715756349,0.00057026192960474,0.0120247534118748
"Solyc09g015000.2.1",0.288699392118518,0.002764189280625,0.00400744523458702,0.0100265613692941,0.0188496565725317,1
"Solyc01g068340.2.1",0.0304937803257653,1,1,0.0202838743927094,0.0665677092269061,1
"Solyc09g090180.1.1",1,0.0494960211796523,0.0495209998309531,0.00181661167309599,0.00206589181010484,1
"Solyc06g064510.2.1",0.024008150414216,0.0066273397059955,1,0.555798087773038,0.666644455074419,0.127922550124239
"Solyc03g058350.2.1",0.0194709559662828,1,0.00162610585609742,0.00810756651246173,0.000165611037389493,0.0236216645404645
"Solyc11g073010.1.1",1,1,0.00124109441979012,1,0.000422772583361023,0.054194517926835
"Solyc07g056440.2.1",0.0688956144895336,0.288878389563386,1,0.00125898331115857,0.0285826656311630,0.0524038698991935
"Solyc03g113060.2.1",1,1,0.000994968921790895,0.849299441334058,0.000924395620774618,0.337839991428148
"Solyc06g050370.1.1",1,0.271272882409696,0.0063710529498885,1,0.0508012557653576,0.174055485668881
"Solyc10g086520.1.1",0.0440057882539697,1,1,0.0263392011226902,0.0324294952982580,1
"Solyc03g097170.2.1",0.336187181390584,0.00128524768637942,0.0078259673363505,0.00826307995751781,0.0659357088563366,1
"Solyc01g111830.2.1",1,8.54123827981296e-05,0.000174470703511378,0.000698316649626642,0.00109704909822937,1
"Solyc10g005340.2.1",0.999894877584657,0.00499079745010578,1,0.0175666857438039,1,0.00178715865082420
