"","SLY","SPI","SHA","SPE"
"Solyc02g086750.1.1",85,56,42.4285714285715,83.2857142857158
"Solyc02g077620.1.1",1.57142857233462,3.57142857142857,3.71428571429126,9.28571428571428
"Solyc07g006910.2.1",16.8571428571482,22.0000000000828,12.7142857145499,12.7142857142861
"Solyc06g083460.2.1",217.714285714285,185.428571428571,152.428571428571,186.571428571428
"Solyc03g111810.2.1",605.000000000002,455.285714285715,471.857142857144,254.428571428572
"Solyc12g056730.1.1",2.28571428571429,1.14285714286823,1.42857142857143,1.71428571428571
"Solyc10g006700.1.1",8.57142857142857,4.71428571428574,3.85714285714286,11.7142857142857
"Solyc10g017880.1.1",33.4285714285714,35.5714285714285,32.1428571428571,44.2857142857142
"Solyc04g063360.2.1",100.857142857143,187.571428571429,122.571428571429,58.4285714285714
"Solyc07g063930.2.1",27.2857142857257,27.2857142857143,6.71428571478352,14.5714285714524
"Solyc01g108300.2.1",70.7142857142855,89.5714285714285,112.428571428571,113.428571428571
"Solyc07g053990.2.1",120.142857142858,100.285714285746,113.571428571436,123.000000000000
"Solyc01g104200.2.1",19.7142857142857,2.85714285714286,17.1428571428571,4.14285714285714
"Solyc08g022210.2.1",235.428571428571,224.571428571429,153.428571428571,152.571428571429
"Solyc04g007100.2.1",14.8571428571433,15.8571428571760,23.5714285714296,17.8571428571437
"Solyc04g081170.2.1",48.7142857142857,45.9999999999999,54.2857142860788,80.8571428572644
"Solyc05g009390.2.1",21.8571428571428,22.4285714285714,31.8571428571445,42.0000000000000
"Solyc07g064950.2.1",172.857142857143,288.571428571428,245.428571428571,99.1428571428723
"Solyc09g097920.1.1",8.57142857142857,6.14285714285715,5.85714285714286,8.14285714285727
"Solyc02g083460.2.1",35.7142857142856,28.7142857142857,28.4285714285715,71.7142857142857
"Solyc02g093680.2.1",196.000000000001,208.000000000001,250.857142857157,100.571428571431
"Solyc10g006140.2.1",33.7142857142881,30.4285714285726,40.428571428572,49.7142857216843
"Solyc03g083650.2.1",15.5714285717808,13.4285714287211,7.14285714285944,26.7142857143489
"Solyc08g078760.1.1",1.85714285731623,1.71428571428577,14.1428571428571,5.14285714285714
"Solyc09g008120.2.1",31.0000000000000,36.4285714285714,41,30.4285714285714
"Solyc02g090130.2.1",10.4285714285714,13.5714285714286,11.4285714285714,8.14285714286155
"Solyc02g083110.1.1",92.4285714285716,72.2857142857143,80.5714285714292,86.7142857142979
"Solyc12g100290.1.1",20.2857142857143,20.0000000000007,23.7142857142888,16.2857142857143
"Solyc11g012110.1.1",505.142857142859,694.57142857143,549.000000000001,403.000000000014
"Solyc04g076190.1.1",91.5714285714288,50.8571428571429,90.4285714285715,66.2857142857174
"Solyc11g069210.1.1",1.57142857296283,1.42857142857156,0.857142865397642,2.71428571428572
"Solyc10g086730.1.1",554.285714285716,578.000000000001,843.857142857144,585.285714285715
"Solyc08g042140.2.1",14.1428571428705,8.71428571441985,5.1428571429298,6.85714285714546
"Solyc01g006890.2.1",39.2857142857142,39.2857142857143,31.5714285714288,33.2857142857143
"Solyc04g007330.1.1",0.142857142857143,1.14285714285714,1.28571428571429,1.14285714285714
"Solyc02g069880.2.1",29,32.5714285714363,26.1428571428923,10.4285714285793
"Solyc12g035520.1.1",83.0000000000001,82,98.714285714286,81.857142857143
"Solyc12g040860.1.1",3.42857142857143,5.14285714285714,7,2.00000000003033
"Solyc09g009830.2.1",98.5714285714286,135.571428571467,159.142857142857,197.285714285714
"Solyc08g067840.2.1",39.5714285714299,50.857142857143,58.4285714285715,47.4285714285715
"Solyc10g044450.1.1",9.2857142857143,9.28571428580532,12.1428571428573,15
"Solyc11g005760.1.1",32.8571428571429,21.1428571429413,16.4285714285732,17.1428571429912
"Solyc11g067150.1.1",8.71428571428578,13.7142857142857,6.28571428571825,6.28571428576995
"Solyc07g032480.2.1",25.5714285714287,30.5714285714286,20.7142857142858,33
"Solyc02g091520.2.1",6,5.14285714285714,9,2.42857142857195
"Solyc02g091680.2.1",38.1428571428571,23.5714285714288,36.1428571428572,25
"Solyc01g108180.2.1",42.5714285714287,52.7142857142858,54.7142857142858,41.2857142857144
"Solyc02g081880.2.1",56.4285714285713,40.7142857142857,79.7142857142856,95.2857142857141
"Solyc07g008200.2.1",12.4285714285714,10.8571428571483,14.2857142857145,6.42857142857149
"Solyc04g058170.1.1",0.714285714285771,0.857142857142857,0.571428571428571,1
"Solyc08g065190.2.1",95,77.142857142858,80.428571428572,191.857142857146
"Solyc08g043170.2.1",166.857142857143,187.285714285714,140.714285714286,164.571428571428
"Solyc09g005800.2.1",1.12535174706079e-08,7.42857142857141,1.7142857142857,2.85714285714283
"Solyc02g024070.2.1",210.857142857142,176.142857142857,138.000000000000,158.714285714285
"Solyc07g008530.1.1",59.8571428571429,54.2857142857143,51,52.4285714285714
"Solyc05g009180.1.1",1.42857142861922,0.571428572132908,1.42857142857156,4.71428571428572
"Solyc08g082910.1.1",14.7142857142857,14.5714285714286,12,12.5714285714286
"Solyc10g081860.1.1",1.00000000001737,0.857142865397642,0.571428572132908,2.28571428571429
"Solyc06g071500.2.1",129.714285714286,112.857142857143,132.142857142857,87
"Solyc01g107620.2.1",6.4285714285801,7.1428571428606,5.85714285737542,6.7142857143873
"Solyc12g095990.1.1",768.857142857144,981.428571428573,1060.28571428572,517
"Solyc11g012310.1.1",4.57142857142857,1.85714285714286,1.42857142857143,1.71428571428577
"Solyc05g046390.2.1",67.8571428571427,81.4285714286234,88.8571428571432,78.28571428649
"Solyc09g098190.2.1",5.71428571428572,4.42857142857143,0.714285715918372,1.71428571646975
"Solyc08g006920.1.1",8.28571428581401,8.85714285761212,15.1428571428797,19.7142857142857
"Solyc02g064740.2.1",17.5714285714297,20.1428571428580,17.0000000000003,11.8571428572764
"Solyc04g072030.1.1",18.1428571428571,4.14285714285714,10.5714285714286,2.28571428571429
"Solyc06g009510.1.1",26.5714285714286,16,13,14.2857142857143
"Solyc03g006490.2.1",340.428571428571,367.142857142857,236.000000000000,29.4285714285718
"Solyc07g056110.2.1",29.8571428571429,24.0000000000003,15.7142857142858,32.1428571428572
"Solyc05g008380.2.1",43.8571428571429,40.0000000000002,54.1428571428572,59.1428571428571
"Solyc00g009110.2.1",65.2857142857142,75.2857142857143,50.9999999999999,111
"Solyc08g007670.1.1",13.1428571428571,8.14285714285714,22,1.28571428571465
"Solyc05g052890.2.1",3.14285714285830,4,4.85714285714286,6.42857142857145
"Solyc04g054740.2.1",1265.42857142857,847.999999999999,745.57142857143,850.2857142863
"Solyc05g010270.1.1",6.42857142858194,3.00000000000252,4.57142857144302,4.71428571453371
"Solyc03g114040.2.1",4.71428571428572,4.28571428571429,2.85714285714286,2.85714285714668
"Solyc01g049690.2.1",33.2857142857143,32.8571428571429,28.4285714285816,45
"Solyc06g060610.2.1",34,43.1428571428572,34.8571428571429,40.5714285714286
"Solyc08g077020.1.1",7.71428571428571,4.57142857142879,2.42857142857143,4.71428571428571
"Solyc02g030460.2.1",14.5714285714478,13,8.28571429460723,9.57142857149997
"Solyc09g014760.2.1",60.1428571428572,74.1428571428571,58.2857142857142,65.8571428571428
"Solyc03g118210.2.1",1,1.28571428571429,1.28571428571429,0.428571428571430
"Solyc11g062410.1.1",134.857142857143,155.714285714286,128.714285714291,91.1428571428573
"Solyc03g118870.2.1",2.28571428571429,1.85714285714286,2.57142857142858,2.42857142857143
"Solyc11g045030.1.1",9.14285714289115,9.57142857142857,10.5714285714327,12.1428571428572
"Solyc09g008640.1.1",45.0000000000001,38.1428571428598,73.8571428571429,55.2857142857143
"Solyc12g099770.1.1",36.4285714285715,34.4285714285718,32.7142857142857,72.4285714285714
"Solyc03g111210.2.1",11.4285714285724,23.0000000000000,18.1428571428577,10.2857142858432
"Solyc06g062880.1.1",10.4285714286876,20.2857142857144,23.8571428571428,18.7142857142890
"Solyc10g055560.1.1",3.14285714285714,1.71428571919932,2.71428571428573,3.85714285714286
"Solyc09g090670.2.1",15.0000000000001,14.1428571428573,13.2857142857457,12.0000000000029
"Solyc00g166490.1.1",2.28571428571428,1.52299797450287e-09,1.52299797449308e-09,14
"Solyc03g032170.1.1",0.428571428571430,0.285714285714286,0.285714285715784,2
"Solyc06g065250.1.1",63.1428571428572,59,48.7142857142858,53.5714285714286
"Solyc12g017240.1.1",81.0000000000005,54.2857142857144,44.0000000000903,61.5714285715141
"Solyc07g055490.2.1",0.285714285714286,0.285714285715784,5.85714285714286,5.42857142857142
"Solyc02g086090.2.1",31.8571428571506,26.571428571442,27.8571428571431,39.857142857143
"Solyc10g081750.1.1",38.8571428571428,33.8571428571428,37.5714285714287,37.5714285714315
"Solyc09g074570.1.1",39.8571428580279,28.571428571453,22.0000000001997,37.8571428582148
"Solyc02g082690.2.1",36.8571428571428,31.8571428571429,46.4285714285716,109.285714285718
"Solyc08g007040.2.1",620.000000000002,712.57142857143,556.714285714287,648.857142857144
"Solyc03g117290.1.1",12.5714285714934,11.5714285715557,10.5714285759747,27
"Solyc03g113590.2.1",81.4285714285713,113.714285714286,107.571428571428,104.285714285727
"Solyc08g008380.2.1",26.8571428571429,18.8571428571429,15.1428571428576,29.1428571428666
"Solyc12g077590.1.1",15.1428571428576,14.2857142857143,10.4285714286886,12.2857142857149
"Solyc01g107350.2.1",156.857142857144,125.714285714286,208.428571428572,135.428571428581
"Solyc12g005470.1.1",36.2857142857142,29.5714285714285,28.2857142857143,34.5714285714285
"Solyc10g086380.1.1",0.857142857159267,1.14285714292792,2.14285714285721,0.571428572132908
"Solyc09g075390.2.1",218.714285714286,265,221.285714285714,149.285714285714
"Solyc02g089280.2.1",41.4285714285723,61.4285714285714,41.1428571428571,35.5714285714285
"Solyc11g069160.1.1",200.428571428572,204.428571428572,234.428571428571,239.142857142858
"Solyc06g009040.2.1",1.42857142857143,1.14285714285714,0.142857142857143,0.285714285715784
"Solyc01g091780.2.1",76.7142857142858,82.1428571428572,58.4285714285714,84.1428571428589
"Solyc02g062400.2.1",9.14285714286797,5.71428571428735,6.14285714287042,4.14285714285721
"Solyc11g013260.1.1",74.7142857142857,105.857142857145,97.5714285714402,48.7142857142857
"Solyc03g121900.1.1",474.428571428572,352.428571428572,174.714285714286,146.857142857232
"Solyc07g006110.2.1",55.1428571428571,46.1428571428571,76.1428571428571,47.0000000000002
"Solyc11g045230.1.1",2.00000000100245,3.00000000000000,2.85714285714286,3.00000000000001
"Solyc10g079830.1.1",13.5714285714297,9.42857142857147,14.4285714285714,16.7142857145662
"Solyc06g075970.2.1",1.28571428571431,2.00000000000115,3.42857142857143,0.714285714292182
"Solyc09g082700.2.1",2.42857142963858,2.00000003135302,57.4285714285911,10.8571428575723
"Solyc06g007610.2.1",146.428571428595,187.428571428576,237.142857142859,88.7142857142873
"Solyc04g008710.2.1",140.428571428571,181,149.571428571429,180.714285714289
"Solyc11g065000.1.1",172.714285714285,138.285714285714,182.285714285714,126.714285714286
"Solyc10g079590.1.1",3.00000000000000,3.85714285714286,4.85714285714378,3.14285714285863
"Solyc09g013080.2.1",381.142857142855,515.142857142856,384.714285714285,284.714285714287
"Solyc08g082070.2.1",58.8571428571965,57.1428571428993,72.000000000002,44.1428571453067
"Solyc05g006740.2.1",184,132,142.714285714286,1.12535174719249e-08
"Solyc09g010960.2.1",0.714285715918373,1.28571428571431,2.28571428571470,5.85714285714286
"Solyc12g019140.1.1",2,0.857142857143387,0.857142857142857,0.285714285715784
"Solyc12g096630.1.1",0.142857142857143,0.142857142857143,2.57142857142857,0.142857142857143
"Solyc03g097600.2.1",17.0000000000000,7.42857142857142,3.14285714285714,39.0000000000000
"Solyc11g064870.1.1",8.7142857142859,7.00000000022521,8.57142857192899,6.714285714294
"Solyc01g006260.2.1",6.14285714298397,9.14285714548938,6.71428571428608,4.71428571578121
"Solyc03g063320.2.1",5.42857142864573,6.85714285894772,4.28571428710459,5.42857142857276
"Solyc03g119060.2.1",270.285714285713,288.428571428571,200.142857142857,235.285714285714
"Solyc10g005840.2.1",35.8571428571429,32.1428571428571,1.00000000001737,52.8571428571429
"Solyc04g007460.2.1",90.8571428571431,62.1428571428608,68.2857142857143,66.7142857142857
"Solyc09g091260.2.1",75.7142857142858,51.4285714285715,58.8571428571429,85.2857142857144
"Solyc06g071330.2.1",37.5714285714286,46.1428571428572,39.7142857142886,29.8571428571429
"Solyc02g078490.2.1",3.14285714285714,1.14285714285714,3.57142857142857,2
"Solyc02g089250.2.1",452.285714285716,342.714285714286,431.857142857144,345.428571428572
"Solyc11g056450.1.1",1.42857142857505,1.28571428574408,1.14285714292792,3.85714285714286
"Solyc07g063040.2.1",126.142857142857,126.857142857143,125.142857142857,116.571428571428
"Solyc02g088100.2.1",329.142857142858,217.000000000001,206.285714285717,92.1428571434627
"Solyc06g084300.1.1",6.28571428636732,5.71428571428735,11.2857142857239,8.00000000000151
"Solyc05g014120.1.1",54.714285714697,38.0000000091532,28.5714285749641,28.1428571453239
"Solyc02g070620.2.1",2.28571428571861,2.71428571428571,2.71428571428572,3.85714285714286
"Solyc11g006140.1.1",2.57142857143013,16.8571428571428,8.7142857142857,2.2857142857145
"Solyc10g081170.1.1",347.857142857143,309.857142857143,483.285714285714,496.285714285714
"Solyc02g069840.2.1",36.1428571428577,45.7142857143442,34.5714285714292,22.1428571432203
"Solyc07g065740.2.1",11.7142857143304,10.2857142857672,8.85714285714321,20.2857142857529
"Solyc04g015820.1.1",2.57142857142858,2.28571428571429,2.71428571432233,2.28571429103923
"Solyc06g054600.2.1",1.57142857142857,1.85714285714286,3.42857142857170,2.00000001886947
"Solyc08g028910.1.1",0.857142857142857,1.57142857142857,0.857142857142857,0.42857142857143
"Solyc05g008340.2.1",14.0000000000000,14.4285714285715,16.2857142857144,10.5714285714286
"Solyc12g098910.1.1",29.5714285720095,33.8571428575431,30.1428571430320,30.5714285843263
"Solyc06g075670.1.1",2.42857142857143,3.85714285714286,4.14285714286359,6.85714285714286
"Solyc03g083380.2.1",4.7142857142857,8.7142857142857,2.71428571433356,79.4285714285713
"Solyc04g009040.2.1",2.00000000018430,2.42857142857143,11.7142857142857,2.57142857183859
"Solyc12g015780.1.1",39.5714285714302,52.8571428571428,54.7142857142856,19.8571428571429
"Solyc03g123980.2.1",145.285714285714,146.857142857143,139.285714285714,154.857142857143
"Solyc01g111530.2.1",395.571428571426,469.857142857141,378.142857142856,254.571428571427
"Solyc12g013520.1.1",2.71428571428661,3.42857142857143,5,2.85714285715708
"Solyc09g057870.2.1",9.7142857142857,10.8571428571429,4.71428571428571,2.71428571428584
"Solyc03g058960.1.1",2,1.85714285714286,1.14285714292792,0.857142865397642
"Solyc11g071850.1.1",34.8571428599351,28.8571428579187,20.8571428721593,35.2857143634027
"Solyc03g019690.1.1",1.57142857142857,0.714285714285715,1.85714285714286,2.71428571428572
"Solyc12g005870.1.1",37.4285714285714,41.7142857142857,42.0000000000001,52.5714285714286
"Solyc04g007170.2.1",0.714285715918371,2.71428571500769,2.14285714285790,2.00000000000454
"Solyc12g088490.1.1",1.14285714292792,2.00000000000019,0.714285724605973,1.14285714321659
"Solyc02g081030.2.1",122.000000000000,95.7142857142859,81.5714285714287,80.857142857143
"Solyc07g049310.2.1",7.7142857142857,6.85714285714285,12,19
"Solyc06g084010.2.1",71.8571428571428,73.142857142857,50.9999999999999,42.8571428571471
"Solyc06g062630.2.1",1.28571428571429,1.14285714285714,1.14285714285714,0.571428571428692
"Solyc10g084260.1.1",21.571428571429,29.5714285714287,14.2857142857143,33.0000000000000
"Solyc11g071660.1.1",83.5714285714289,97.4285714285717,91.5714285714288,75.4285714285716
"Solyc09g075180.2.1",572.285714285716,812.000000000002,655.714285714287,515.857142857144
"Solyc02g088180.2.1",1.42857142857248,2.28571428572425,1.42857142857144,4.28571428571429
"Solyc06g071000.2.1",123.000000000000,96.4285714285716,118.000000000000,268.142857142858
"Solyc02g082440.1.1",1.42857142857143,1.12535174719413e-08,1,5.14285714285714
"Solyc11g006200.1.1",13.5714285714316,20.7142857142940,20.0000000000278,8.71428571431666
"Solyc05g052350.2.1",54.5714285714287,71.4285714285715,62.2857142857144,38.1428571428572
"Solyc03g046380.1.1",0.714285714285715,1.42857142857143,4.13993771878294e-09,1.42857142857143
"Solyc04g007730.2.1",38.7142857143197,28.714285716549,46.8571428571476,36.5714285714288
"Solyc08g014230.2.1",0.142857151706656,2.14285714285751,1.28571428574408,26.4285714285714
"Solyc12g056850.1.1",87.4285714285715,91.1428571428744,82.7142857143231,59.4285714285715
"Solyc12g006370.1.1",153.142857142857,108.428571428571,134.285714285714,38.4285714285714
"Solyc12g055720.1.1",228.857142857142,232.857142857142,224.857142857142,209.142857142857
"Solyc11g062260.1.1",14.5714285714286,15.4285714285714,16.8571428571436,22.7142857142858
"Solyc09g091010.2.1",36.2857142857143,55.5714285714286,51.0000000000002,49.4285714285715
"Solyc07g041500.2.1",1.42857142857143,0.571428571428576,0.42857142857143,1
"Solyc05g013800.1.1",1.57142857296283,1.00000000012756,1.57142857142857,1.00000000001737
"Solyc01g010250.2.1",3.14285715819411,7.57142857144713,7.57142857257606,22.4285714285746
"Solyc08g067030.2.1",2032.14285714294,1836.85714285714,1102.28571428571,723.999999999997
"Solyc02g014310.2.1",521.857142857144,640.285714285715,792.428571428573,278.571428571429
"Solyc02g085330.1.1",0.285714285714286,0.571428571428571,4.13993771881500e-09,4.57142857142857
"Solyc08g081760.1.1",300.714285714299,255.14285714292,252.571428571489,681.714286746328
"Solyc01g080070.2.1",188.000000000990,168.285714291615,149.571428571467,186.000000000059
"Solyc12g095790.1.1",92.857142857143,88,83.1428571428572,74
"Solyc08g048240.2.1",26.2857142857147,31.0000000000007,40.4285714285714,35.7142857142861
"Solyc08g062420.2.1",24.0000000000003,22.8571428571429,21.1428571428572,24.7142857142857
"Solyc07g023990.1.1",0.428571428571431,0.142857142857143,27.8571428571429,14.4285714285714
"Solyc03g121490.2.1",2.42857142857143,2.57142857142857,2.71428571428571,3.42857142857143
"Solyc08g006600.2.1",37.2857142857143,14.7142857142858,29.2857142858386,26.8571428571450
"Solyc06g008850.2.1",44.7142857142858,40.0000000000000,34.8571428571429,48.1428571428572
"Solyc03g026020.2.1",66.4285714286081,77.0000000003234,62.2857142857142,109.714285726016
"Solyc09g009470.1.1",31.1428571428572,22.5714285714286,28.8571428571429,18.5714285714286
"Solyc01g087540.2.1",109.714285714286,109.857142857143,129.428571428572,64.1428571428573
"Solyc12g098810.1.1",11.5714285714289,17.5714285714294,20.4285714285714,17.0000000000065
"Solyc07g062120.2.1",9.57142857142856,11.7142857142857,11.8571428571428,15.2857142857143
"Solyc03g044010.2.1",37.8571428571429,45.1428571428571,45.0000000000001,36.2857142857143
"Solyc10g083480.1.1",40.5714285714286,37.2857142857147,41.5714285714293,44.5714285714286
"Solyc03g121950.2.1",67.5714285714285,60.1428571428572,78.1428571428572,83.1428571428572
"Solyc02g014030.1.1",2.00000000000454,1.42857142876472,4.71428571428572,6.1428571428575
"Solyc07g065400.2.1",5.71428571428572,5.57142857142857,9.57142857142857,2.85714285714286
"Solyc03g007670.2.1",202.571428571429,184.857142857143,189.428571428572,198.714285714286
"Solyc11g006080.1.1",32.1428571428572,29.2857142857143,34.1428571428572,30.2857142857143
"Solyc04g071630.2.1",4.42857142857143,4.14285714285714,2.42857143270568,5
"Solyc07g005940.2.1",376.285714285713,330.428571428571,293.428571428571,318.142857142856
"Solyc00g005840.2.1",107.000000000003,120.142857142857,126.285714285905,124.857142857143
"Solyc03g006240.2.1",25.5714285714851,24.0000000001728,26.4285714336945,9.28571428571603
"Solyc12g039080.1.1",6.42857142857143,9.42857142857143,2.57142857161624,0.571428572132907
"Solyc02g077990.2.1",1272.42857142857,1372,1334.00000000000,1032.57142857143
"Solyc09g065600.2.1",8.14285714289585,7.4285714288028,12.1428571434479,10.2857142857143
"Solyc08g016080.2.1",595.857142857146,456.428571428572,433.57142857143,408.000000000001
"Solyc03g007150.2.1",4.71428571472869,4.7142857142894,9.42857142857178,10.1428571433465
"Solyc12g088190.1.1",3.42857142857143,7.28571428571429,2.42857142857195,27
"Solyc09g075800.2.1",29.8571428571429,26.7142857142857,25.8571428571429,28.571428571429
"Solyc06g007800.2.1",25.2857142857143,27.7142857142857,20.2857142857143,43.1428571428572
"Solyc06g067940.2.1",69.5714285714299,77.5714285714292,79.2857142857143,46.2857142857185
"Solyc07g053540.1.1",517.142857142859,382.428571428571,392.142857142857,106.714285714300
"Solyc03g025390.2.1",75.5714285714286,64.4285714285714,44.2857142857143,395.428571428571
"Solyc01g007500.2.1",298.714285714287,203.857142857144,232.857142857144,188.571428571429
"Solyc09g005590.2.1",3.28571428571429,15.4285714285714,14.7142857142857,19.4285714285714
"Solyc03g123540.2.1",3.71428571428571,2.28571428571433,13.5714285714286,11
"Solyc07g055310.1.1",9.14285714285716,9.2857142857143,6.57142857145942,6.57142857157885
"Solyc01g108800.2.1",2.57142857142956,1.28571428608500,6.42857142857143,3.14285714285714
"Solyc04g015270.2.1",345.999999999998,381.285714285713,345.571428571427,342.571428571427
"Solyc10g006870.1.1",293.857142857144,213.428571428572,228.142857142858,129.285714285716
"Solyc12g014470.1.1",13.142857142863,14.5714285714287,8.42857142857483,26.1428571428746
"Solyc02g021480.2.1",7.57142857142857,0.142857151706658,13.2857142857143,27.1428571428571
"Solyc03g026080.2.1",22.7142857142858,18.5714285714288,7.00000000002546,10.0000000000034
"Solyc03g096220.2.1",4.14285714285714,0.571428571428572,0.571428571428571,1.12535174719255e-08
"Solyc10g062200.1.1",6.28571428571428,6.2857142857143,5.85714285714286,6.42857142857143
"Solyc08g080140.2.1",254.571428571429,276.857142857143,266.142857142857,185.142857142857
"Solyc12g056650.1.1",211.142857142857,112.428571428593,165.857142857143,289.428571428574
"Solyc01g088750.2.1",7.00000000001852,10.0000000000000,7.14285714285814,10.5714285714300
"Solyc02g067050.2.1",347.428571428701,286.857142857143,320.142857142861,131.285714297260
"Solyc02g068650.1.1",16.5714285714286,24.8571428571428,23.4285714285714,15.5714285714623
"Solyc03g044220.1.1",69.8571428571429,59.5714285714286,84.8571428571429,63.8571428571429
"Solyc02g062660.2.1",8.57142857142857,4.2857142857143,0.142857151706659,0.714285715918373
"Solyc11g006430.1.1",4.4285714336638,7.85714286835957,6.28571428571429,6.28571428648486
"Solyc02g089330.2.1",3.42857142857143,3.57142857142857,3.28571428571429,1.71428571428571
"Solyc06g075510.2.1",102.714285714285,115.857142857143,146.857142857143,106.000000000000
"Solyc01g073730.2.1",25.5714285714286,27.2857142857143,30.7142857142857,33.4285714285714
"Solyc12g099840.1.1",13.1428571428573,18.1428571428572,16.7142857142857,20.2857142857534
"Solyc06g066080.1.1",2.28571428571428,2.71428571428571,3.57142857142857,2.71428571428573
"Solyc05g052490.2.1",49,41.8571428571429,41.8571428571429,34.1428571428572
"Solyc12g094620.1.1",5052.42857142858,1511.00000000000,5705.57142857143,1715.00000000005
"Solyc02g085170.2.1",0.857142857142857,1.28571428571429,1.28571428571429,1.12535174719244e-08
"Solyc01g091210.2.1",15.1428571428675,20,17.8571428571429,21.0000000000000
"Solyc12g089280.1.1",189,234.714285714286,226.285714285715,121.285714285714
"Solyc12g021130.1.1",36.4285714285714,37.4285714285714,38.0000000000001,37.2857142857143
"Solyc03g119230.1.1",1.42857142857143,0.714285714285714,1,0.714285714285714
"Solyc01g087840.2.1",1.85714285714286,1.85714285714293,16,0.142857151706659
"Solyc06g059850.1.1",0.428571428571429,4.13993771875628e-09,0.142857142857143,4.57142857142857
"Solyc11g020330.1.1",3.57142857142857,1.14285714285714,4.13993771879005e-09,1
"Solyc11g012740.1.1",64.2857142857144,64.5714285714289,59.7142857142858,79.4285714285715
"Solyc12g006590.1.1",52.4285714290476,38.2857142857396,51.1428571441716,60.4285714285809
"Solyc02g093760.2.1",8.8571428571486,12.2857142857143,14.4285714285714,11.8571428571780
"Solyc03g121670.2.1",19.8571428571429,23,30.5714285714286,21.1428571428571
"Solyc06g076110.1.1",25.1428571428594,23.0000000000129,22.5714285714295,23.4285714285715
"Solyc04g079400.2.1",20.4285714285715,18.0000000000001,12.8571428571486,42.1428571428572
"Solyc02g014510.1.1",0.857142857142857,1.14285714285714,0.714285714285772,0.857142857142996
"Solyc10g009610.1.1",2.57142857142858,1.85714285714599,4.57142857142857,6.71428571428571
"Solyc01g066840.2.1",296.857142857145,418.857142857144,390.428571428573,230.142857142858
"Solyc01g058220.1.1",11.5714285714286,11.7142857142873,37.7142857142858,37.5714285714288
"Solyc09g008660.2.1",3.85714285714289,2.00000000035015,1.42857142902325,3.28571428576972
"Solyc06g060280.2.1",1.14285714292792,1.57142857142861,0.142857151706658,2.57142857142857
"Solyc06g082580.2.1",69.0000000022991,80.2857142886319,65.571428596656,57.8571428572892
"Solyc02g065110.2.1",45.5714285714286,69.8571428571429,13.2857142859550,39.7142857142857
"Solyc03g121930.2.1",6.28571428571437,7.42857142883032,8.2857142857306,8.71428571428573
"Solyc01g007850.2.1",40.2857142857143,54.2857142857143,38.5714285714286,55.0000000000002
"Solyc01g107040.2.1",30.2857142857144,40.5714285714286,46.4285714285715,66.2857142857144
"Solyc03g025740.2.1",7.57142857142855,9.7142857142857,9.85714285714284,7.7142857142857
"Solyc12g089300.1.1",0.571428571428572,0.285714285714286,1.57142857142857,1.42857142857144
"Solyc10g081240.1.1",179.714285714286,332.428571428572,300.285714285714,120.428571428572
"Solyc12g056600.2.1",29.8571428571429,21.1428571428571,5.28571428571429,0.571428571428692
"Solyc02g083750.1.1",42.7142857142878,33.2857142857159,35.4285714285715,57.5714285714288
"Solyc01g098430.2.1",220.714285714285,164.857142857142,135.285714285714,123.714285714285
"Solyc06g076230.1.1",2.28571428571429,2.85714285714286,2.57142857142857,2.28571428571533
"Solyc08g074790.2.1",225,283.285714285714,247.714285714286,180.428571428572
"Solyc07g008520.2.1",5.42857142857641,4.00000000045662,1.85714285869824,11.5714285714312
"Solyc09g031950.1.1",1.85714285714286,1.85714285714286,0.714285714285771,0.714285714285714
"Solyc06g076920.2.1",32.5714285714286,11.5714285714286,0.428571461888098,4.71428571429128
"Solyc03g116460.2.1",4.14285714286857,3.57142857143419,5.00000000004398,5.00000000059369
"Solyc12g009090.1.1",17.4285714285714,8.14285714285714,10.5714285714289,19.2857142857151
"Solyc10g018850.1.1",9.85714285715413,8.00000000000188,19.7142857142857,9.28571428571436
"Solyc11g032200.1.1",24.8571428571428,22.4285714285716,33.5714285714285,37
"Solyc01g008250.2.1",126.428571428572,136.428571428572,111.285714285715,71.2857142857145
"Solyc10g007570.2.1",0.142857151706659,1.57142857142857,1.28571428571432,8.00000000000006
"Solyc05g013450.2.1",36.5714285714299,51.0000000000011,73.0000000000165,54.5714285718362
"Solyc11g066460.1.1",16.7142857151698,11.0000000024707,12.7142857154188,21.0000000004049
"Solyc02g084360.2.1",303.857142857144,316.857142857144,335.428571428572,385.000000000001
"Solyc11g012140.1.1",260.000000000000,298.571428571429,324.714285714286,184.428571428572
"Solyc12g009400.1.1",266.428571428572,285.142857142858,317.857142857157,219.142857142861
"Solyc09g010600.1.1",1.42857142857144,1.85714285714286,2.57142857142857,2.57142857142857
"Solyc07g062650.2.1",897.571428571431,1030.85714285714,1237.42857142857,557.857142857144
"Solyc08g082650.2.1",3.71428571428571,3.14285714285714,1.12535174719314e-08,1.42857142857143
"Solyc03g007600.2.1",44.8571428686672,48.4285714295999,49.1428571451253,50.0000000005367
"Solyc09g007730.2.1",2.85714285714286,2.14285714285715,1.14285714285719,3.42857142857143
"Solyc08g067430.2.1",49.8571428571429,34,47,57.7142857142857
"Solyc07g026960.2.1",58.7142857142858,57.7142857142858,1.12535174719896e-08,20.5714285714286
"Solyc12g009550.1.1",0.571428571428693,2.42857142857143,1.28571428571429,2.71428571428571
