"","spe"
"Solyc11g012910.1.1",0.301817177558747
"Solyc01g104580.2.1",0.156169650020215
"Solyc07g007210.2.1",2.94712367533032e-05
"Solyc12g017750.1.1",1
"Solyc04g081940.2.1",0.509775069415601
"Solyc02g021760.2.1",1
"Solyc05g009300.1.1",1
"Solyc01g111420.2.1",0.00763653879484722
"Solyc01g086740.2.1",1
"Solyc07g065720.2.1",1
"Solyc02g093970.2.1",2.37224368265715e-05
"Solyc10g081310.1.1",0.0113818930058186
"Solyc08g078460.2.1",2.89336061923722e-11
"Solyc01g111470.2.1",0.214685279496007
"Solyc08g066870.2.1",0.319088965756424
"Solyc02g032300.2.1",1
"Solyc06g084410.2.1",0.0373619898728043
"Solyc01g007520.2.1",1
"Solyc05g055990.2.1",0.811573027443266
"Solyc06g048590.2.1",1
"Solyc04g051550.1.1",0.300364914402568
"Solyc02g043940.1.1",1.44763229643221e-06
"Solyc06g008930.2.1",1
"Solyc02g081850.2.1",0.000113857428719635
"Solyc12g098630.1.1",9.5246906612651e-06
"Solyc05g006860.2.1",0.0936328103900179
"Solyc06g083380.2.1",1
"Solyc02g065580.2.1",0.000773281064419153
"Solyc02g092220.1.1",0.00569989293620149
"Solyc11g069980.1.1",0.147992021772114
"Solyc03g119390.2.1",0.000652030093472016
"Solyc12g014610.1.1",0.43658915867122
"Solyc12g094450.1.1",1.09311264028725e-08
"Solyc02g081690.1.1",1
"Solyc02g077110.2.1",2.16059652754073e-06
"Solyc10g084350.1.1",8.23671475327936e-06
"Solyc08g076140.2.1",0.365615040400888
"Solyc03g114450.2.1",0.000137337664206867
"Solyc04g050720.2.1",0.127730554648313
"Solyc06g007940.1.1",0.00206742299169071
"Solyc08g077120.2.1",0.483391897624705
"Solyc03g114620.1.1",0.982395042663624
"Solyc03g115120.1.1",8.84115289292058e-05
"Solyc06g060920.2.1",1
"Solyc04g079480.2.1",0.000637705800365729
"Solyc11g008220.1.1",0.626149422636167
"Solyc02g082330.1.1",1
"Solyc06g063120.2.1",0.0244347092009043
"Solyc10g083250.1.1",1
"Solyc05g013700.2.1",0.0917400322001259
"Solyc01g091480.2.1",0.526994870566724
"Solyc04g076470.1.1",0.223958951078549
"Solyc08g074410.2.1",3.10108265106128e-08
"Solyc03g034070.1.1",0.0285838805840485
"Solyc04g005780.1.1",0.672550888229482
"Solyc03g114520.2.1",3.84042477169686e-08
"Solyc02g082660.2.1",1
"Solyc03g083420.2.1",1.23617519075432e-09
"Solyc03g078720.2.1",0.0523309027216275
"Solyc06g036720.2.1",1
"Solyc02g080570.2.1",0.650324948208193
"Solyc02g088710.2.1",1
"Solyc08g078860.2.1",1
"Solyc07g039380.2.1",9.38780614545517e-12
"Solyc07g047620.1.1",1
"Solyc02g080500.2.1",2.78498722908348e-06
"Solyc08g061970.2.1",0.00564406047961838
"Solyc10g055410.1.1",1
"Solyc09g008290.2.1",9.05848151168626e-05
"Solyc09g074540.2.1",1
"Solyc04g009820.2.1",1
"Solyc05g012180.2.1",0.00171942242207083
"Solyc05g018750.2.1",0.0225150555759497
"Solyc12g021280.1.1",0.000365718885742522
"Solyc07g009340.2.1",1
"Solyc06g073880.2.1",0.49502735328819
"Solyc01g097630.1.1",1
"Solyc01g100060.2.1",0.0992628376809364
"Solyc08g078940.1.1",6.7676549632219e-06
"Solyc01g105220.2.1",0.179930615068087
"Solyc07g063740.2.1",1.46945489127241e-05
"Solyc09g055890.2.1",0.249403552677872
"Solyc02g031950.2.1",9.56860808754492e-08
"Solyc03g112080.1.1",6.74933608610346e-07
"Solyc06g065450.2.1",0.991814189129956
"Solyc12g042600.1.1",1.76387995727805e-06
"Solyc05g012070.2.1",1
"Solyc10g084830.1.1",4.66149807154917e-06
"Solyc02g084430.2.1",1
"Solyc08g078030.2.1",8.12457118459413e-07
"Solyc07g054370.2.1",1.08068717248466e-05
"Solyc07g042950.1.1",0.784570000648236
"Solyc01g102860.2.1",0.000320144555898585
"Solyc04g079530.2.1",0.995092394059954
"Solyc03g053000.2.1",1
"Solyc12g032950.1.1",1
"Solyc12g056990.1.1",1
"Solyc03g117410.2.1",1.67540591235676e-06
"Solyc06g068170.1.1",0.915794427772759
"Solyc08g081050.2.1",0.0808824760056583
"Solyc02g063090.2.1",7.94259507945402e-06
"Solyc11g065250.1.1",0.00049446136057571
"Solyc10g080700.1.1",0.0778540073683734
"Solyc08g079100.2.1",0.0357580656688175
"Solyc06g050600.2.1",1
"Solyc11g068780.1.1",0.506072857411751
"Solyc12g035620.1.1",0.235618986601838
"Solyc06g060590.2.1",1
"Solyc08g067770.2.1",0.0591352622047614
"Solyc01g007660.2.1",0.381782515016665
"Solyc07g062060.2.1",0.0392589694025987
"Solyc05g006760.2.1",1
"Solyc10g054780.1.1",1
"Solyc09g018170.2.1",1.79127809294098e-09
"Solyc07g040790.2.1",1
"Solyc03g119990.2.1",1.43117704970565e-05
"Solyc01g106200.1.1",1
"Solyc01g068170.2.1",3.64472468174681e-05
"Solyc01g079070.2.1",0.0310247413260328
"Solyc10g055820.1.1",0.263188806362412
"Solyc05g008610.2.1",1
"Solyc02g090620.2.1",1
"Solyc03g095840.2.1",1.04048793509348e-05
"Solyc01g006150.2.1",0.00110561471424538
"Solyc04g078920.2.1",0.000237052871009550
"Solyc01g105040.2.1",0.0019766564073834
"Solyc06g036330.1.1",1.28910759407168e-05
"Solyc08g081170.2.1",4.50347323549832e-10
"Solyc03g117180.2.1",0.0191830708035422
"Solyc08g044270.2.1",5.29690110971227e-08
"Solyc08g083070.2.1",0.128766993638151
"Solyc05g009900.1.1",0.000116560403186330
"Solyc06g072070.1.1",0.232056100105139
"Solyc12g096900.1.1",1
"Solyc11g042950.1.1",0.79791916498058
"Solyc09g092180.2.1",1
"Solyc09g090840.2.1",0.00166027601573604
"Solyc08g079460.2.1",0.0488591983733788
"Solyc01g104470.2.1",0.74901993716326
"Solyc03g118150.2.1",0.0089541637698537
"Solyc07g006540.2.1",8.33820425951884e-08
"Solyc07g056330.2.1",0.885419297823773
"Solyc05g013880.1.1",0.00139876738578018
"Solyc05g014380.2.1",2.81969324239129e-06
"Solyc04g045430.2.1",1
"Solyc08g074780.2.1",0.3997848084244
"Solyc01g057040.2.1",1
"Solyc04g009330.2.1",0.00389720860406051
"Solyc07g005910.2.1",1
"Solyc01g103480.2.1",0.0280501263388324
"Solyc01g006880.2.1",6.27170892338444e-05
"Solyc09g011730.2.1",0.00378482452791275
"Solyc12g017460.1.1",2.92657720232899e-07
"Solyc11g062280.1.1",1
"Solyc11g017220.1.1",2.77642083929373e-05
"Solyc06g053490.2.1",1
"Solyc04g047770.2.1",0.473079446708942
"Solyc01g107290.2.1",1
"Solyc09g055340.2.1",0.000812963438150135
"Solyc05g009170.1.1",8.21452790772342e-05
"Solyc11g011670.1.1",1.28493714597340e-08
"Solyc02g064710.2.1",0.912704208307381
"Solyc07g006500.2.1",0.000868817275272925
"Solyc01g099840.2.1",1
"Solyc03g114090.1.1",1
"Solyc04g008490.1.1",1
"Solyc02g080900.2.1",1
"Solyc12g042440.1.1",0.00744291278927659
"Solyc11g010390.1.1",0.308066942027246
"Solyc10g079710.1.1",1
"Solyc03g118010.2.1",0.0283950104341736
"Solyc01g079520.2.1",1
"Solyc03g117720.2.1",0.0653808907052234
"Solyc01g094530.2.1",1
"Solyc05g051210.2.1",1
"Solyc10g005060.2.1",1
"Solyc06g084250.2.1",5.85652044531516e-08
"Solyc01g107460.2.1",1.55990037740394e-06
"Solyc02g084840.2.1",0.298555824555978
"Solyc08g078010.2.1",5.16068632397908e-07
"Solyc04g078010.2.1",0.146515005533405
"Solyc11g065220.1.1",0.0903007812335938
"Solyc02g087800.2.1",0.0726112315134068
"Solyc09g075900.2.1",0.472191503424848
"Solyc07g063120.2.1",1.67827093999504e-09
"Solyc03g098430.2.1",7.41062021243715e-05
"Solyc09g060100.2.1",0.251453258894594
"Solyc11g073080.1.1",1
"Solyc08g065980.2.1",0.0606254607029973
"Solyc07g040750.1.1",0.157806420197934
"Solyc01g008280.2.1",1
"Solyc12g042570.1.1",0.06954152584709
"Solyc02g093860.2.1",0.00610745388223515
"Solyc06g066190.2.1",0.807066713563327
"Solyc08g005540.1.1",0.00258745977840599
"Solyc04g077780.2.1",0.0169458818703301
"Solyc02g067390.2.1",0.0203071405944266
"Solyc02g062130.2.1",8.16998512019601e-08
"Solyc01g028810.2.1",1.89036764822605e-06
"Solyc03g096360.2.1",0.000983035533124372
"Solyc09g092250.2.1",0.0449115551126702
"Solyc05g052550.1.1",1
"Solyc03g095770.2.1",0.000966092290469
"Solyc02g092800.2.1",1.36857484934724e-11
"Solyc12g056740.1.1",0.000687525521350997
"Solyc01g090660.2.1",0.00125435006272863
"Solyc03g025560.2.1",1
"Solyc01g007470.1.1",1
"Solyc05g023790.1.1",1
"Solyc01g111170.2.1",0.793656385669432
"Solyc04g064670.2.1",0.00128752062165171
"Solyc06g051040.2.1",1
"Solyc06g076900.2.1",1
"Solyc06g074030.1.1",0.0837302880580868
"Solyc01g006630.2.1",1
"Solyc01g108540.2.1",1.09890769288274e-07
"Solyc05g013790.2.1",0.0723951849853859
"Solyc12g088480.1.1",9.70415075490887e-06
"Solyc03g111320.1.1",0.159383190733574
"Solyc02g082590.2.1",0.0444600712568923
"Solyc05g053690.1.1",0.0161548708260022
"Solyc07g061950.2.1",0.000464398734170233
"Solyc04g056270.2.1",0.00517669037363291
"Solyc06g075600.2.1",0.00149179847412656
"Solyc06g060410.2.1",0.97856007507888
"Solyc08g060930.2.1",1
"Solyc02g069980.2.1",1
"Solyc10g005290.2.1",0.361654333042513
"Solyc07g006370.1.1",2.60770496988813e-05
"Solyc06g069180.2.1",0.131855528351516
"Solyc01g079460.2.1",1
"Solyc08g080360.2.1",1
"Solyc12g005770.1.1",0.737875368070958
"Solyc02g083090.1.1",0.345833836710294
"Solyc07g045170.2.1",0.669435704718602
"Solyc06g050300.1.1",0.00780994543223888
"Solyc01g088210.2.1",0.157947317243367
"Solyc07g055810.2.1",0.0190218714128957
"Solyc02g089940.2.1",0.184826912014040
"Solyc06g069780.2.1",1
"Solyc02g080420.2.1",0.273844867838060
"Solyc01g005250.2.1",1.86610379859838e-06
"Solyc01g091790.2.1",0.799293672189779
"Solyc06g066000.1.1",1
"Solyc09g075850.2.1",0.245550292600977
"Solyc07g008900.2.1",0.000165389872024554
"Solyc02g069030.2.1",1
"Solyc04g056340.2.1",2.03089551217067e-05
"Solyc08g083120.2.1",0.0346946307156441
"Solyc05g013630.1.1",1
"Solyc04g011770.2.1",0.0534892157747763
"Solyc08g074260.2.1",0.0126318736336155
"Solyc04g078460.2.1",0.0327812118481674
"Solyc03g025420.2.1",1
"Solyc08g007200.2.1",1
"Solyc12g009600.1.1",1
"Solyc08g006970.2.1",0.00367865684217454
"Solyc03g111250.2.1",0.969473325318902
"Solyc11g072420.1.1",1
"Solyc02g087450.2.1",1
"Solyc01g107360.2.1",0.0137223764263017
"Solyc09g092600.2.1",0.188354420466637
"Solyc11g072340.1.1",0.0119979211199351
"Solyc01g099410.2.1",0.0242158715583809
"Solyc11g067200.1.1",6.67552317177004e-07
"Solyc01g091070.2.1",0.155456207423959
"Solyc12g006290.1.1",0.166900216222267
"Solyc03g123950.2.1",1
"Solyc09g005560.2.1",1
"Solyc09g030450.2.1",5.4625148827842e-10
"Solyc05g012320.1.1",0.503715128410888
"Solyc06g060770.2.1",1
"Solyc02g061760.2.1",1.08428268127571e-07
"Solyc03g120660.2.1",0.201654756792355
"Solyc04g025170.2.1",0.977310865922965
"Solyc05g053600.2.1",0.000158894712812704
"Solyc01g098600.2.1",1
"Solyc12g005960.1.1",0.0194469851007023
"Solyc10g085670.1.1",0.00325970985041831
"Solyc02g090680.2.1",0.357753454225358
"Solyc02g076840.2.1",1
"Solyc01g096210.2.1",1
"Solyc02g093590.2.1",0.000610496566446718
"Solyc02g085580.2.1",0.000195144260492449
"Solyc03g117520.1.1",1
"Solyc06g073310.2.1",0.00133572509685131
"Solyc01g101060.2.1",1
"Solyc07g007430.2.1",1
"Solyc01g091160.2.1",0.0538772403372533
"Solyc07g062410.2.1",0.0137184378847093
"Solyc01g079570.2.1",1.30450996516655e-07
"Solyc09g008280.1.1",0.151810836304361
"Solyc07g007060.1.1",0.00639664748726175
"Solyc07g025510.2.1",3.44045066341827e-06
"Solyc11g069920.1.1",0.304806374336034
"Solyc01g079240.2.1",0.0325090213196456
"Solyc05g056300.2.1",0.783442657091259
"Solyc02g066800.1.1",0.00597322019175137
"Solyc03g115790.1.1",1
"Solyc11g010220.1.1",0.104168352019733
"Solyc09g074510.2.1",0.0705177846921045
"Solyc09g008230.2.1",1
"Solyc02g070250.2.1",1
"Solyc04g081390.2.1",1
"Solyc06g074320.2.1",1
"Solyc10g007700.2.1",0.96769222014327
"Solyc02g090300.2.1",0.126609040798442
"Solyc01g007290.1.1",1
"Solyc12g010720.1.1",1
"Solyc08g074980.2.1",0.0085895553131958
"Solyc01g110180.2.1",0.0699124566802081
"Solyc04g051690.2.1",1.11105811805599e-05
"Solyc02g068370.2.1",0.628147001890255
"Solyc02g079130.2.1",0.085135056489436
"Solyc01g079160.2.1",1
"Solyc11g065800.1.1",0.0708677732234467
"Solyc11g021230.1.1",1
"Solyc12g008830.1.1",0.00350389831128621
"Solyc11g070000.1.1",1
"Solyc09g065720.2.1",0.241487061733451
"Solyc08g078850.2.1",0.00598199698411884
"Solyc11g017420.1.1",1.11894680532430e-05
"Solyc04g071480.1.1",0.438919174994461
"Solyc03g097930.2.1",1
"Solyc04g009420.2.1",0.613256111300882
"Solyc12g006450.1.1",9.94461661159345e-06
"Solyc03g095850.1.1",0.000171240662802759
"Solyc10g085150.1.1",1
"Solyc03g043950.2.1",5.06088194783421e-08
"Solyc05g009190.2.1",4.32361712584067e-07
"Solyc11g010440.1.1",1
"Solyc01g067000.2.1",0.98266261985205
"Solyc06g082620.1.1",0.093263535827111
"Solyc06g072580.2.1",0.0871850752597749
"Solyc03g111010.2.1",0.000306814667899707
"Solyc01g090950.2.1",1
"Solyc01g112190.2.1",0.00532514824552441
"Solyc02g063280.2.1",6.55459527052536e-08
"Solyc01g096960.2.1",0.0103798613875133
"Solyc07g066640.2.1",0.105767771257215
"Solyc03g065250.2.1",0.25275905703824
"Solyc01g107450.2.1",0.754935197745563
"Solyc06g008750.1.1",0.273673543656854
"Solyc03g113670.2.1",1
"Solyc07g066480.2.1",0.391115341775612
"Solyc02g071090.2.1",1.08158375357459e-11
"Solyc09g064370.2.1",1
"Solyc07g056480.2.1",0.0217887029098759
"Solyc02g030360.1.1",1.99027892094024e-06
"Solyc03g112580.2.1",0.194354420605587
"Solyc01g007870.2.1",0.150231488323877
"Solyc12g013650.1.1",0.00211586165428916
"Solyc09g061890.2.1",0.211604742571365
"Solyc06g069690.2.1",5.61475121924928e-06
"Solyc08g005010.2.1",0.00432322561486267
"Solyc07g021700.2.1",0.000183199487706182
"Solyc03g111710.2.1",0.0721272578209988
"Solyc04g008640.2.1",0.0554704607570911
"Solyc05g009060.2.1",1
"Solyc09g076050.2.1",3.24435715705179e-05
"Solyc01g090260.2.1",0.666864349652908
"Solyc07g005850.1.1",0.0393362565744616
"Solyc07g064690.1.1",0.00176624881777772
"Solyc09g007650.1.1",0.00197517454383591
"Solyc10g079810.1.1",1
"Solyc04g077810.1.1",0.358520787742327
"Solyc01g111360.2.1",1
"Solyc02g089390.1.1",0.225025820418269
"Solyc06g017970.2.1",3.03119406078937e-05
"Solyc09g011070.1.1",0.00141770964840026
"Solyc01g109080.2.1",1
"Solyc05g055870.2.1",0.176904810151732
"Solyc01g108210.2.1",1.46097460194867e-06
"Solyc03g007140.2.1",1
"Solyc11g008500.1.1",0.415630065286418
"Solyc06g082510.2.1",1
"Solyc01g102500.2.1",0.415612378561517
"Solyc03g120730.2.1",5.68641860330429e-13
"Solyc05g015460.2.1",1
"Solyc09g007230.2.1",1.34217348934792e-05
"Solyc07g042520.2.1",1.92636364060733e-08
"Solyc08g005250.2.1",0.238897116225777
"Solyc02g089240.2.1",0.0244882068250520
"Solyc10g085990.1.1",0.0108810698056902
"Solyc12g008990.1.1",1
"Solyc11g066600.1.1",0.00294252401709706
"Solyc09g090510.2.1",5.9090259267404e-07
"Solyc09g082580.2.1",1
"Solyc07g042900.2.1",0.00558233553707976
"Solyc06g073240.2.1",0.00050966649663047
"Solyc04g076640.1.1",0.000236250643270521
"Solyc05g050020.2.1",0.120960000360809
"Solyc01g098990.2.1",1
"Solyc12g006990.1.1",1
"Solyc12g006380.1.1",0.316007257430863
"Solyc01g056940.2.1",0.0178418518894092
"Solyc02g070430.2.1",0.000596676689773787
"Solyc03g114680.2.1",0.440197221931894
"Solyc03g117560.2.1",0.134438279488675
"Solyc04g079590.2.1",0.00522790438418985
"Solyc11g045610.1.1",0.00157639926660127
"Solyc08g066660.1.1",1
"Solyc11g056490.1.1",0.260191067038483
"Solyc04g008830.1.1",0.948483458843218
"Solyc05g006880.1.1",1
"Solyc10g055250.1.1",0.889519180053025
"Solyc09g066470.2.1",0.0146566851866096
"Solyc11g005330.1.1",0.570873400968723
"Solyc07g032080.2.1",2.46152950900050e-13
"Solyc01g067360.2.1",2.74673986325299e-11
"Solyc07g008820.2.1",0.111385681137161
"Solyc07g066510.2.1",0.00194335105744949
"Solyc08g079750.2.1",1.04155583922085e-05
"Solyc11g013660.1.1",1
"Solyc08g067340.2.1",0.000424246791494398
"Solyc02g081590.2.1",0.00106583080772501
"Solyc10g049600.1.1",0.00242758709510892
"Solyc02g077960.1.1",1
"Solyc01g088760.2.1",0.000111115393238809
"Solyc01g099600.2.1",0.0312954687667564
"Solyc11g006900.1.1",1
"Solyc10g079720.1.1",0.000102296378623501
"Solyc06g062760.2.1",1
"Solyc06g050760.1.1",5.4871081932217e-07
"Solyc04g081190.2.1",1
"Solyc10g006030.2.1",0.267853363971056
"Solyc01g058170.2.1",0.734615045971164
"Solyc01g020320.2.1",1
"Solyc03g113280.2.1",0.000231617696784364
"Solyc05g007590.2.1",0.82903293547518
"Solyc07g064810.2.1",8.85081187609164e-07
"Solyc04g056280.2.1",0.374924701346844
"Solyc00g091170.2.1",1
"Solyc06g054680.1.1",8.84254628509187e-05
"Solyc03g123750.2.1",1.38267667194476e-10
"Solyc05g010660.2.1",1.76317735998200e-07
"Solyc01g088740.2.1",1
"Solyc01g094260.2.1",0.00182211498788106
"Solyc07g063410.2.1",0.55080722305686
"Solyc02g082550.2.1",0.00129102255951951
"Solyc04g052990.1.1",0.000452157296782845
"Solyc06g072320.2.1",1
"Solyc09g074590.1.1",1
"Solyc06g053700.1.1",0.874222975503748
"Solyc06g074200.2.1",0.0153751855976753
"Solyc09g009910.2.1",0.0046716367931416
"Solyc03g058970.2.1",0.000672501370986543
"Solyc01g108930.2.1",1
"Solyc12g088880.1.1",0.0176798822859019
"Solyc11g071410.1.1",0.127979568274919
"Solyc04g078710.1.1",1
"Solyc08g076780.1.1",1
"Solyc05g005750.2.1",0.00343567482474027
"Solyc08g014010.2.1",1
"Solyc04g058060.1.1",1.95946568035279e-05
"Solyc10g078540.1.1",0.0395577112786912
"Solyc03g117220.1.1",1
"Solyc06g074470.2.1",1
"Solyc02g092590.2.1",0.102399161975982
"Solyc04g074850.2.1",5.85999027997085e-08
"Solyc06g082350.2.1",0.0224276615738839
"Solyc03g112210.1.1",0.0165355402053262
"Solyc04g016220.2.1",2.34718795980034e-11
"Solyc11g070040.1.1",0.0125620486980017
"Solyc06g074240.1.1",0.0481874322192065
"Solyc06g074940.2.1",1.34616782766161e-07
"Solyc11g068650.1.1",1
"Solyc11g065950.1.1",0.0239170032297645
"Solyc01g096250.2.1",8.95428757320731e-08
"Solyc01g008010.2.1",1
"Solyc03g120950.2.1",1
"Solyc01g094930.2.1",0.0132050729912169
"Solyc09g092480.1.1",2.12664760512034e-08
"Solyc10g007360.2.1",0.00673807182819738
"Solyc09g011220.2.1",0.280942370721424
"Solyc12g008410.1.1",2.29013378995382e-05
"Solyc07g017960.2.1",1
"Solyc11g007270.1.1",2.42351730464501e-09
"Solyc01g060200.1.1",1
"Solyc12g014320.1.1",0.000157860721644479
"Solyc06g009660.2.1",0.00112389035723009
"Solyc10g017830.1.1",1
"Solyc12g042470.1.1",3.13692699882055e-06
"Solyc08g022170.1.1",1
"Solyc07g054560.1.1",0.245892754285114
"Solyc05g053770.2.1",0.00735657160382896
"Solyc02g062420.2.1",1
"Solyc07g005970.2.1",0.178129370477533
"Solyc02g081320.2.1",1
"Solyc09g009820.2.1",1
"Solyc03g006630.2.1",1
"Solyc11g073150.1.1",6.47496063695164e-06
"Solyc03g113860.1.1",0.130982866131939
"Solyc08g006240.1.1",3.80696667926508e-06
"Solyc11g017430.1.1",0.113487777168393
"Solyc01g108150.2.1",1
"Solyc12g099830.1.1",0.000189216452984353
"Solyc11g065890.1.1",0.427280283074566
"Solyc09g008040.2.1",0.000146095312397341
"Solyc07g043110.1.1",6.97019365990208e-08
"Solyc08g068190.2.1",3.45730639437763e-05
"Solyc05g015330.1.1",0.069140928977622
"Solyc05g053760.2.1",0.00178788093194949
"Solyc05g011870.1.1",0.0395295938268967
"Solyc06g076090.2.1",1
"Solyc04g082900.2.1",0.0152969551423443
"Solyc07g056250.2.1",0.190400838153249
"Solyc03g095250.2.1",0.0120111110918165
"Solyc06g074310.2.1",0.431877140849463
"Solyc11g065380.1.1",0.618096343349411
"Solyc07g054690.1.1",1
"Solyc11g012970.1.1",1
"Solyc01g080530.2.1",0.111751687416767
"Solyc01g098810.2.1",0.117503797230416
"Solyc09g090730.1.1",5.99809148718991e-05
"Solyc02g065000.1.1",0.00048572165989262
"Solyc05g055150.1.1",0.292085430568182
"Solyc09g010850.2.1",1.01047594915618e-05
"Solyc07g065310.2.1",4.72673409362978e-07
"Solyc01g109520.2.1",1
"Solyc08g007820.1.1",0.000107514788507664
"Solyc03g111290.1.1",0.00503760951794722
"Solyc02g067840.2.1",2.92491108886605e-05
"Solyc01g097250.2.1",1
"Solyc08g076420.2.1",0.0145688013606691
"Solyc12g008840.1.1",0.0776865892454646
"Solyc10g045240.1.1",0.00318059931959688
"Solyc09g018550.1.1",0.0374465520495327
"Solyc10g024470.1.1",0.857696688253195
"Solyc08g076020.2.1",0.0092365194883294
"Solyc04g007230.2.1",1
"Solyc06g069880.1.1",0.089092915661663
"Solyc01g105070.2.1",1
"Solyc09g060080.2.1",1
"Solyc02g070370.2.1",1
"Solyc06g009190.2.1",6.27883115866843e-13
"Solyc12g089310.1.1",4.50307998756245e-09
"Solyc07g066200.2.1",0.521714491822546
"Solyc12g013890.1.1",0.0510810384816644
"Solyc10g044910.1.1",1
"Solyc06g073110.2.1",7.5948470173003e-05
"Solyc01g100340.2.1",0.00148970146260037
"Solyc05g013240.2.1",1
"Solyc01g104720.2.1",1.41775449925159e-05
"Solyc01g110330.1.1",3.71014095398963e-13
"Solyc04g082420.2.1",0.000175083807897760
"Solyc09g075170.1.1",0.0768222390493063
"Solyc02g084750.2.1",0.000925572820891384
"Solyc03g116370.2.1",0.00079261607195186
"Solyc03g078360.1.1",0.000431232908901295
"Solyc12g049510.1.1",0.785981241542492
"Solyc12g096100.1.1",1
"Solyc03g007590.2.1",0.974204839979827
"Solyc01g104950.2.1",1.95508757411611e-06
"Solyc02g084810.2.1",1
"Solyc01g100610.2.1",1
"Solyc09g091700.2.1",2.2912616645353e-05
"Solyc04g017620.2.1",0.0569701615752022
"Solyc05g005570.2.1",0.013719080286798
"Solyc12g100050.1.1",0.180521397172488
"Solyc09g005350.2.1",1
"Solyc02g066920.2.1",0.181148594509584
"Solyc02g063470.1.1",1
"Solyc08g007010.2.1",0.0208082091508970
"Solyc07g052600.2.1",0.0680485131141616
"Solyc01g100760.2.1",0.153613977118697
"Solyc03g093200.2.1",0.155718654471231
"Solyc01g110110.2.1",0.000137126003764113
"Solyc00g024150.2.1",9.62483933172945e-10
"Solyc01g099740.2.1",1
"Solyc11g006750.1.1",5.58080226860849e-05
"Solyc03g113990.2.1",0.00148514573998120
"Solyc03g120530.2.1",0.150095924165952
"Solyc06g051410.2.1",1.27546939005971e-06
"Solyc01g110420.1.1",1
"Solyc01g058360.1.1",0.886256157654194
"Solyc08g077800.2.1",0.186594488000224
"Solyc09g082900.2.1",0.830585068667434
"Solyc04g008090.2.1",1
"Solyc05g014260.2.1",3.41992474780452e-10
"Solyc01g107130.2.1",0.0102831477612499
"Solyc06g066540.1.1",0.227792331956902
"Solyc12g009230.1.1",0.124979774536821
"Solyc01g080020.2.1",1
"Solyc09g018830.2.1",7.49895496061288e-10
"Solyc04g053020.1.1",5.40791555111688e-05
"Solyc09g092540.1.1",6.6944804031913e-06
"Solyc07g041940.2.1",0.665134526000422
"Solyc05g013270.1.1",3.10651970321776e-07
"Solyc12g056350.1.1",0.337077647932121
"Solyc04g071780.2.1",0.0212424190086208
"Solyc06g065580.2.1",1
"Solyc02g032660.2.1",8.99388748346329e-08
"Solyc12g056400.1.1",1
"Solyc09g090290.2.1",0.186353628065867
"Solyc08g068220.2.1",1
"Solyc10g045190.1.1",0.889868775627356
"Solyc08g080580.2.1",0.84463910858581
"Solyc05g008520.2.1",1
"Solyc03g026310.2.1",1
"Solyc12g098380.1.1",1
"Solyc02g068000.2.1",0.55661214450958
"Solyc11g044800.1.1",0.0935741560288495
"Solyc05g010070.2.1",0.0318999409670545
"Solyc02g067780.2.1",0.680414255950234
"Solyc01g081110.2.1",1
"Solyc11g020640.1.1",0.000998094785771282
"Solyc03g096540.2.1",1
"Solyc03g115850.2.1",1.85995339529311e-06
"Solyc03g083390.2.1",1.25862893283117e-05
"Solyc09g018220.1.1",0.00307804125426458
"Solyc01g090190.2.1",1
"Solyc06g007440.2.1",0.0210299188332720
"Solyc04g009380.1.1",0.000856709204588754
"Solyc05g007910.2.1",0.000976729911738834
"Solyc09g014280.1.1",0.0241289840796356
"Solyc02g071450.2.1",0.000592865610509993
"Solyc04g071880.2.1",0.996793334924908
"Solyc06g068240.2.1",5.77152097499532e-09
"Solyc09g091070.1.1",1
"Solyc06g084360.2.1",0.00613510878681761
"Solyc10g006270.2.1",1.47429817797436e-08
"Solyc02g085840.2.1",0.664052493014517
"Solyc12g017850.1.1",1
"Solyc03g083430.2.1",0.00306601179456290
"Solyc03g007010.2.1",2.72401869982920e-07
"Solyc02g093230.2.1",3.18525260507944e-05
"Solyc11g020180.1.1",0.273463072338471
"Solyc03g095230.2.1",0.0423930274639468
"Solyc07g062590.2.1",1
"Solyc11g056330.1.1",1
"Solyc03g094000.2.1",1
"Solyc01g096660.2.1",0.00505423859745709
"Solyc10g083510.1.1",0.174549589827019
"Solyc07g054620.2.1",0.00417189378014256
"Solyc11g044430.1.1",0.0988102897407234
"Solyc10g081060.1.1",0.00701391509184096
"Solyc01g087530.2.1",1
"Solyc01g110550.2.1",1
"Solyc06g011420.1.1",3.55219606985452e-07
"Solyc04g079360.1.1",0.349132473049024
"Solyc03g063730.2.1",0.00992350243752896
"Solyc06g071310.2.1",6.62977567753816e-05
"Solyc08g069040.2.1",2.71972064350344e-05
"Solyc01g088450.2.1",0.174241162874075
"Solyc11g007250.1.1",1
"Solyc09g082790.2.1",0.471702921740597
"Solyc07g048070.2.1",0.000153820630438310
"Solyc09g008030.1.1",1
"Solyc02g083660.1.1",1
"Solyc04g076260.1.1",0.017747139655102
"Solyc05g053260.2.1",1
"Solyc06g072790.2.1",1
"Solyc02g091370.2.1",6.44120484948908e-08
"Solyc03g118320.1.1",1
"Solyc06g064940.2.1",2.08119254020125e-07
"Solyc09g098550.2.1",1
"Solyc09g011330.1.1",0.0249484454543736
"Solyc02g077610.2.1",1
"Solyc12g009530.1.1",0.237686464336701
"Solyc06g005900.2.1",0.000142087725830971
